epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,1423.0,1396.0,4684.0,4657.0,0.735089898109436,0.8653535842895508,0.7238892316818237,0.5445181131362915,0.01,0.4506903290748596,0.7242737412452698,0.7693705558776855,0.7659539580345154,0.7277369499206543,633.0,634.0,678.0,679.0,0.5167682766914368,0.47164425253868103,0.5173428058624268,0.7056500911712646,0.03429840877652168,0.5171371102333069,0.5171363353729248,0.5175305008888245,0.5167682766914368
1,989.0,996.0,3880.0,3887.0,0.7951189279556274,0.9010575413703918,0.7965620160102844,0.38820987939834595,0.01,0.5939448475837708,0.7975336313247681,0.7960270047187805,0.7971698045730591,0.7962282299995422,192.0,188.0,1124.0,1120.0,0.8536585569381714,0.9322575330734253,0.8547133207321167,0.4401937425136566,0.7107290029525757,0.854874849319458,0.856269121170044,0.8536585569381714,0.8567073345184326
2,931.0,927.0,3949.0,3945.0,0.8117309212684631,0.9121181964874268,0.8100095987319946,0.3648475706577301,0.01,0.6207176446914673,0.8103575110435486,0.8097290396690369,0.8090648055076599,0.8103213906288147,260.0,229.0,1083.0,1052.0,0.8132622241973877,0.9010410308837891,0.8110598921775818,0.44249311089515686,0.6277410387992859,0.8072740435600281,0.8212333917617798,0.8018292784690857,0.8254573345184326
3,831.0,837.0,4039.0,4045.0,0.8303937911987305,0.9290683269500732,0.8287333846092224,0.3278788626194,0.01,0.6575927138328552,0.8292967081069946,0.8285538554191589,0.829573392868042,0.8280228972434998,602.0,602.0,710.0,710.0,0.5411585569381714,0.6463171243667603,0.5410194993019104,0.8589603900909424,0.08233271539211273,0.5414364337921143,0.5411585569381714,0.5411585569381714,0.5411585569381714
4,736.0,757.0,4119.0,4140.0,0.8472108244895935,0.9361433386802673,0.8472514152526855,0.31619495153427124,0.01,0.6939723491668701,0.8483921885490417,0.8454155325889587,0.849056601524353,0.8447031378746033,525.0,502.0,810.0,787.0,0.6067073345184326,0.7443631887435913,0.6051331758499146,0.7004196643829346,0.21736513078212738,0.6067062616348267,0.6105508208274841,0.5998475551605225,0.6173780560493469
5,664.0,650.0,4226.0,4212.0,0.8654634952545166,0.9496999382972717,0.865222692489624,0.28119874000549316,0.0009999999,0.7311485409736633,0.8646945357322693,0.866310179233551,0.8638228178024292,0.8668980598449707,110.0,109.0,1203.0,1202.0,0.9169207215309143,0.9737458229064941,0.9165158271789551,0.20747938752174377,0.8331869840621948,0.9162997603416443,0.9168573617935181,0.9161585569381714,0.9169207215309143
6,571.0,585.0,4291.0,4305.0,0.8820754885673523,0.9574384093284607,0.8812683820724487,0.2622796297073364,0.0009999999,0.7624251842498779,0.8822067379951477,0.8803681135177612,0.882895827293396,0.8798339366912842,123.0,123.0,1189.0,1189.0,0.9070122241973877,0.9634738564491272,0.9062846302986145,0.24498094618320465,0.812519371509552,0.9061979055404663,0.90625,0.90625,0.90625
7,553.0,557.0,4319.0,4323.0,0.886587381362915,0.9616804122924805,0.8856839537620544,0.24852126836776733,0.0009999999,0.7714120149612427,0.8860470652580261,0.8858606815338135,0.886587381362915,0.8852124214172363,91.0,92.0,1220.0,1221.0,0.9298780560493469,0.977916955947876,0.9302884340286255,0.19213584065437317,0.8605283498764038,0.9305911064147949,0.9299314618110657,0.9306402206420898,0.9298780560493469
8,532.0,542.0,4334.0,4344.0,0.8908941745758057,0.9658999443054199,0.8897145390510559,0.23486317694187164,0.0009999999,0.7794681191444397,0.8906763792037964,0.8890708088874817,0.8908941745758057,0.8886166214942932,425.0,417.0,895.0,887.0,0.6768292784690857,0.8126553297042847,0.6781502962112427,0.6755539178848267,0.35827791690826416,0.6779932379722595,0.6802147030830383,0.676067054271698,0.6821646094322205
9,511.0,528.0,4348.0,4365.0,0.8945857286453247,0.966768205165863,0.8930442929267883,0.23221340775489807,0.0009999999,0.7859324812889099,0.894433319568634,0.8920907378196716,0.8952009677886963,0.8911356329917908,103.0,101.0,1211.0,1209.0,0.9214938879013062,0.974065899848938,0.9222196936607361,0.2067371904850006,0.8445338010787964,0.921586275100708,0.9229007363319397,0.9214938879013062,0.9230182766914368
10,475.0,482.0,4394.0,4401.0,0.900943398475647,0.9697850346565247,0.9022930860519409,0.22240227460861206,0.0009999999,0.8047377467155457,0.9031086564064026,0.9012901782989502,0.9025840759277344,0.9015522599220276,117.0,114.0,1198.0,1195.0,0.9100610017776489,0.9700233936309814,0.911693274974823,0.23167119920253754,0.8239719867706299,0.9113976359367371,0.9129106402397156,0.9108231663703918,0.9131097793579102
11,418.0,417.0,4459.0,4458.0,0.915504515171051,0.9734611511230469,0.914687991142273,0.2097652703523636,9.999999e-05,0.8295963406562805,0.9148274064064026,0.9144615530967712,0.9142739772796631,0.9148284196853638,79.0,79.0,1233.0,1233.0,0.9397866129875183,0.9843816161155701,0.9397850036621094,0.16143208742141724,0.8796148300170898,0.9398282766342163,0.9397866129875183,0.9397866129875183,0.9397866129875183
12,401.0,397.0,4479.0,4475.0,0.9185808300971985,0.9764358997344971,0.9181607365608215,0.19848479330539703,9.999999e-05,0.8364543914794922,0.9178730845451355,0.9185139536857605,0.91776043176651,0.9185730218887329,83.0,86.0,1226.0,1229.0,0.9359756112098694,0.9847683310508728,0.9357383251190186,0.15889503061771393,0.8712520003318787,0.9365053176879883,0.9346007704734802,0.9367377758026123,0.9344512224197388
13,386.0,399.0,4477.0,4490.0,0.9210418462753296,0.9776833653450012,0.9192628264427185,0.19378060102462769,9.999999e-05,0.8384515047073364,0.920389711856842,0.9183882474899292,0.9208367466926575,0.9178240299224854,73.0,72.0,1240.0,1239.0,0.9443597793579102,0.9840822815895081,0.9447336792945862,0.16334839165210724,0.8895604014396667,0.944452166557312,0.9450801014900208,0.9443597793579102,0.9451219439506531
14,410.0,420.0,4456.0,4466.0,0.9150943160057068,0.9756993651390076,0.9149931073188782,0.20051757991313934,9.999999e-05,0.8299300074577332,0.9158453941345215,0.9140400886535645,0.9159146547317505,0.9138752818107605,86.0,85.0,1227.0,1226.0,0.9352133870124817,0.9837368130683899,0.9346544146537781,0.16327445209026337,0.869679868221283,0.9348118305206299,0.9351639747619629,0.9344512224197388,0.9352133870124817
15,408.0,415.0,4461.0,4468.0,0.9165299534797668,0.9770032167434692,0.9157119393348694,0.19543898105621338,9.999999e-05,0.83133465051651,0.9162256717681885,0.9150112867355347,0.9163248538970947,0.914896547794342,80.0,76.0,1236.0,1232.0,0.9413110017776489,0.9865343570709229,0.9404013752937317,0.1496109962463379,0.8811758756637573,0.9393855929374695,0.9418960213661194,0.9390243887901306,0.9420731663703918
16,433.0,431.0,4445.0,4443.0,0.911812961101532,0.9756753444671631,0.9118095636367798,0.19967646896839142,9.999999e-05,0.8236710429191589,0.9115935564041138,0.9115716218948364,0.9111977219581604,0.9119689464569092,82.0,75.0,1237.0,1230.0,0.9405487775802612,0.9859797358512878,0.9399785399436951,0.15240687131881714,0.880425214767456,0.9379551410675049,0.9425287246704102,0.9375,0.9428353905677795
17,385.0,384.0,4492.0,4491.0,0.9208367466926575,0.9769205451011658,0.9214645028114319,0.19597069919109344,9.999999e-06,0.8430756330490112,0.9215003848075867,0.9212307929992676,0.9210418462753296,0.9215686321258545,82.0,78.0,1234.0,1230.0,0.9382622241973877,0.9859508275985718,0.9389719367027283,0.1522122174501419,0.8781256079673767,0.9376689791679382,0.9403669834136963,0.9375,0.9405487775802612
18,396.0,397.0,4479.0,4480.0,0.918990969657898,0.9770891666412354,0.9186846017837524,0.19539926946163177,9.999999e-06,0.8374431133270264,0.9188420176506042,0.9185975193977356,0.9187858700752258,0.9185729026794434,79.0,77.0,1235.0,1233.0,0.9413110017776489,0.9864292144775391,0.9405205845832825,0.14936940371990204,0.8811519742012024,0.9398863315582275,0.9412213563919067,0.9397866129875183,0.9413110017776489
