epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,403.0,394.0,5686.0,5677.0,0.9350329041481018,0.9795362949371338,0.9300118684768677,0.18390999734401703,0.01,0.8610057830810547,0.9301052093505859,0.935101330280304,0.9337171316146851,0.9313322305679321,107.0,106.0,1206.0,1205.0,0.9192073345184326,0.9658059477806091,0.9189295768737793,0.2817128002643585,0.8378159999847412,0.9183822274208069,0.9191457033157349,0.9184451103210449,0.9192073345184326
1,154.0,151.0,4709.0,4706.0,0.9695473313331604,0.9953224062919617,0.9685683846473694,0.0857372134923935,0.01,0.9373214840888977,0.9684584736824036,0.9689108729362488,0.9683127403259277,0.9689262509346008,28.0,27.0,1285.0,1284.0,0.9794207215309143,0.9979181885719299,0.9790335893630981,0.05949929356575012,0.9580907821655273,0.9786816239356995,0.9794050455093384,0.9786585569381714,0.9794207215309143
2,115.0,111.0,4749.0,4745.0,0.9769547581672668,0.9973325133323669,0.9767470955848694,0.06311751902103424,0.01,0.9536321759223938,0.9764912128448486,0.9771416783332825,0.9763374328613281,0.9771792888641357,29.0,30.0,1282.0,1283.0,0.9778963327407837,0.997637927532196,0.9775914549827576,0.06474728882312775,0.955037534236908,0.9777487516403198,0.9771515727043152,0.9778963327407837,0.9771341681480408
3,116.0,108.0,4752.0,4744.0,0.9775720238685608,0.9980775117874146,0.976889967918396,0.05702395364642143,0.01,0.9539799094200134,0.9763142466545105,0.9777411222457886,0.9761316776275635,0.977766752243042,33.0,30.0,1282.0,1279.0,0.9748475551605225,0.9957054257392883,0.9756432771682739,0.07379136979579926,0.9520097374916077,0.9755527377128601,0.9770817160606384,0.9748475551605225,0.9771341681480408
4,83.0,86.0,4774.0,4777.0,0.9835391044616699,0.9985174536705017,0.9826377034187317,0.04473428428173065,0.01,0.965318500995636,0.9829767346382141,0.9823154211044312,0.982921838760376,0.9823190569877625,26.0,25.0,1287.0,1286.0,0.980182945728302,0.996655285358429,0.9805458784103394,0.06267716735601425,0.9611388444900513,0.9802290797233582,0.9809305667877197,0.980182945728302,0.9809451103210449
5,78.0,81.0,4779.0,4782.0,0.9837448596954346,0.9988111853599548,0.9836560487747192,0.041635505855083466,0.01,0.9673556089401245,0.9840061664581299,0.9833436012268066,0.9839506149291992,0.9833470582962036,42.0,42.0,1270.0,1270.0,0.9679877758026123,0.9927112460136414,0.9679355025291443,0.10996853560209274,0.9359807968139648,0.9680883884429932,0.9679877758026123,0.9679877758026123,0.9679877758026123
6,47.0,52.0,4808.0,4813.0,0.9903292059898376,0.9991173148155212,0.9898241758346558,0.030698055401444435,0.01,0.9796983003616333,0.990386962890625,0.9893113970756531,0.9903292059898376,0.9893091917037964,31.0,33.0,1279.0,1281.0,0.9756097793579102,0.9898602366447449,0.9756566286087036,0.10796064138412476,0.9512403607368469,0.9762982726097107,0.9748858213424683,0.9763719439506531,0.9748475551605225
7,44.0,48.0,4812.0,4816.0,0.9903292059898376,0.9992784261703491,0.9905612468719482,0.0291026271879673,0.01,0.9811339378356934,0.9909647703170776,0.9901315569877625,0.9909465312957764,0.9901315569877625,30.0,30.0,1282.0,1282.0,0.9763719439506531,0.9923467040061951,0.9772968888282776,0.09363070875406265,0.9542995691299438,0.9768316745758057,0.9771341681480408,0.9771341681480408,0.9771341681480408
8,10.0,9.0,4851.0,4850.0,0.9981481432914734,0.9999818801879883,0.9980451464653015,0.008084925822913647,0.0009999999,0.9961031079292297,0.9979565143585205,0.9981477856636047,0.9979423880577087,0.9981496930122375,27.0,26.0,1286.0,1285.0,0.9794207215309143,0.9917663335800171,0.9797837138175964,0.09022144228219986,0.9596144556999207,0.9794668555259705,0.980167806148529,0.9794207215309143,0.980182945728302
9,7.0,5.0,4855.0,4853.0,0.9987654089927673,0.9999973773956299,0.9987631440162659,0.00539475167170167,0.0009999999,0.9975391030311584,0.9985733032226562,0.9989707469940186,0.9985596537590027,0.9989720582962036,26.0,26.0,1286.0,1286.0,0.980182945728302,0.9922894835472107,0.980182945728302,0.08813076466321945,0.9603658318519592,0.980182945728302,0.980182945728302,0.980182945728302,0.980182945728302
