epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,483.0,488.0,5688.0,5693.0,0.9098557829856873,0.974276602268219,0.9078182578086853,0.2323613315820694,0.01,0.8163554072380066,0.9092945456504822,0.9210484027862549,0.921794056892395,0.9072515964508057,47.0,52.0,1164.0,1169.0,0.9597039222717285,0.9877361059188843,0.9593623280525208,0.1447809338569641,0.9186453819274902,0.9612690806388855,0.9574119448661804,0.9613487124443054,0.9572368264198303
1,177.0,169.0,4823.0,4815.0,0.9655448794364929,0.9934670329093933,0.9652799963951111,0.09805384278297424,0.01,0.9308700561523438,0.9648405313491821,0.966091513633728,0.9645432829856873,0.9661458134651184,51.0,49.0,1167.0,1165.0,0.9597039222717285,0.9892624616622925,0.9586596488952637,0.12426957488059998,0.9177752137184143,0.9585077166557312,0.9596375823020935,0.9580591917037964,0.9597039222717285
2,150.0,155.0,4837.0,4842.0,0.9691506624221802,0.9963590502738953,0.9694926738739014,0.07766784727573395,0.01,0.9390153288841248,0.969973623752594,0.9689813852310181,0.9699519276618958,0.9689503312110901,52.0,50.0,1166.0,1164.0,0.9588815569877625,0.9920259118080139,0.9580070376396179,0.11400782316923141,0.9161409139633179,0.9573614001274109,0.9588138461112976,0.9572368264198303,0.9588815569877625
3,100.0,97.0,4895.0,4892.0,0.9805688858032227,0.9983928799629211,0.9802626371383667,0.05035307630896568,0.01,0.9605985879898071,0.9800387620925903,0.9805572032928467,0.9799679517745972,0.9805688858032227,51.0,51.0,1165.0,1165.0,0.9580591917037964,0.9921432733535767,0.958071231842041,0.11384263634681702,0.9161409139633179,0.9580559730529785,0.9580591917037964,0.9580591917037964,0.9580591917037964
4,59.0,61.0,4931.0,4933.0,0.9877804517745972,0.9994701743125916,0.9879705905914307,0.0326056107878685,0.0009999999,0.9760209918022156,0.9882595539093018,0.9877853393554688,0.9881811141967773,0.9877804517745972,48.0,54.0,1162.0,1168.0,0.9588815569877625,0.9946085810661316,0.9583554267883301,0.10060406476259232,0.9162483215332031,0.9600498676300049,0.9558101296424866,0.9605262875556946,0.9555920958518982
5,38.0,36.0,4956.0,4954.0,0.9927884340286255,0.999784529209137,0.9925875663757324,0.02248547412455082,0.0009999999,0.9852306842803955,0.9924420118331909,0.9927855730056763,0.9923878312110901,0.9927884340286255,51.0,51.0,1165.0,1165.0,0.9580591917037964,0.9944483041763306,0.9579395651817322,0.1046023890376091,0.9161280393600464,0.9583003520965576,0.9580591917037964,0.9580591917037964,0.9580591917037964
