epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,453.0,431.0,5713.0,5691.0,0.9237903356552124,0.9774047136306763,0.9190973043441772,0.19916437566280365,0.01,0.8396698832511902,0.9187131524085999,0.9295981526374817,0.92626953125,0.9217742085456848,478.0,444.0,772.0,738.0,0.6200658082962036,0.6395531892776489,0.6152634620666504,1.7079845666885376,0.24194662272930145,0.6179623007774353,0.624365508556366,0.6069079041481018,0.6348684430122375
1,219.0,197.0,4755.0,4733.0,0.9604200124740601,0.992638349533081,0.9578898549079895,0.10669873654842377,0.01,0.9161957502365112,0.9561777710914612,0.9600405693054199,0.9557754397392273,0.9602150321006775,498.0,481.0,735.0,718.0,0.5986841917037964,0.6511092185974121,0.5949034690856934,2.645066499710083,0.19506464898586273,0.5955598950386047,0.598832368850708,0.5904605388641357,0.6044408082962036
2,164.0,159.0,4793.0,4788.0,0.9676898121833801,0.9947490692138672,0.9673911929130554,0.08887797594070435,0.01,0.9349787831306458,0.9671260714530945,0.9678593277931213,0.966882050037384,0.967943549156189,275.0,249.0,967.0,941.0,0.7870065569877625,0.8353660702705383,0.7826249003410339,1.1466392278671265,0.5694476962089539,0.7778968811035156,0.7907562851905823,0.7738487124443054,0.7952302694320679
3,129.0,131.0,4821.0,4823.0,0.9743537902832031,0.9968034625053406,0.9737944602966309,0.0718105137348175,0.01,0.9476795792579651,0.9740784764289856,0.9735566973686218,0.9739499092102051,0.9735887050628662,295.0,292.0,924.0,921.0,0.7574012875556946,0.8227475881576538,0.7584272623062134,1.2720427513122559,0.5174539089202881,0.7579123377799988,0.7592745423316956,0.7574012875556946,0.7598684430122375
4,125.0,131.0,4821.0,4827.0,0.9743537902832031,0.9972044229507446,0.9742130637168884,0.06794341653585434,0.01,0.9484840631484985,0.9748523235321045,0.9735780358314514,0.9747576713562012,0.9735887050628662,344.0,356.0,860.0,872.0,0.7097039222717285,0.8013904690742493,0.714380145072937,1.2562566995620728,0.4243795573711395,0.7125645279884338,0.7100977301597595,0.7171052694320679,0.7072368264198303
5,114.0,119.0,4833.0,4838.0,0.9769790172576904,0.9974573850631714,0.9765363931655884,0.06327475607395172,0.01,0.9531186819076538,0.9770574569702148,0.9759935736656189,0.9769790172576904,0.9760080575942993,457.0,460.0,756.0,759.0,0.625,0.6844982504844666,0.6237800121307373,2.7393980026245117,0.24590058624744415,0.6224287152290344,0.6226415038108826,0.6241776347160339,0.6217105388641357
6,114.0,104.0,4848.0,4838.0,0.9787964224815369,0.9985781311988831,0.9779519438743591,0.05068841576576233,0.0009999999,0.9560989737510681,0.9771364331245422,0.978955864906311,0.9769790172576904,0.9790322780609131,286.0,284.0,932.0,930.0,0.7672697305679321,0.8341741561889648,0.7653285264968872,1.230084776878357,0.5313239097595215,0.7654416561126709,0.7660626173019409,0.7648026347160339,0.7664473652839661
7,58.0,58.0,4894.0,4894.0,0.9886914491653442,0.9994061589241028,0.9882509112358093,0.033013731241226196,0.0009999999,0.9765377640724182,0.9882727861404419,0.9882875680923462,0.9882875680923462,0.9882392883300781,133.0,130.0,1086.0,1083.0,0.8930920958518982,0.9419466257095337,0.8918694853782654,0.47192975878715515,0.7839025259017944,0.8907421231269836,0.8928276896476746,0.890625,0.8930920958518982
8,55.0,60.0,4892.0,4897.0,0.9886914491653442,0.9995742440223694,0.9884209632873535,0.02853797748684883,0.0009999999,0.9768599271774292,0.9889287948608398,0.9878959059715271,0.9888933897018433,0.9879032373428345,85.0,81.0,1135.0,1131.0,0.9317434430122375,0.973703920841217,0.9316390156745911,0.2722911834716797,0.8635318279266357,0.9303478598594666,0.9331682920455933,0.9300987124443054,0.9333881735801697
9,46.0,49.0,4903.0,4906.0,0.9907107949256897,0.9997214674949646,0.9904432892799377,0.023468472063541412,0.0009999999,0.9808976650238037,0.9907360672950745,0.9901109933853149,0.9907107949256897,0.9901209473609924,62.0,60.0,1156.0,1154.0,0.9498355388641357,0.9826004505157471,0.9495742321014404,0.18873824179172516,0.8997055888175964,0.949561357498169,0.9505766034126282,0.9490131735801697,0.9506579041481018
10,37.0,31.0,4921.0,4915.0,0.993336021900177,0.9998560547828674,0.9931321740150452,0.018655266612768173,0.0009999999,0.9863267540931702,0.9926013350486755,0.9937323331832886,0.9925282597541809,0.9937499761581421,49.0,46.0,1170.0,1167.0,0.9613487124443054,0.9846218228340149,0.9606301188468933,0.15011201798915863,0.9219179749488831,0.9603502154350281,0.9620774984359741,0.9597039222717285,0.9621710777282715
11,30.0,31.0,4921.0,4922.0,0.9939418435096741,0.9998548626899719,0.993851900100708,0.01832812838256359,0.0009999999,0.9877405166625977,0.9939874410629272,0.9937411546707153,0.9939418435096741,0.9937499761581421,38.0,36.0,1180.0,1178.0,0.9703947305679321,0.9880407452583313,0.9695591330528259,0.12400032579898834,0.9391945004463196,0.9688248038291931,0.9703459739685059,0.96875,0.9703947305679321
12,23.0,20.0,4932.0,4929.0,0.9957593083381653,0.9999281167984009,0.9956604242324829,0.013940205797553062,0.0009999999,0.9913458824157715,0.9953873157501221,0.9959588050842285,0.9953554272651672,0.9959677457809448,35.0,35.0,1181.0,1181.0,0.9712170958518982,0.9890474081039429,0.9712170958518982,0.11206207424402237,0.9424341917037964,0.9712170958518982,0.9712170958518982,0.9712170958518982,0.9712170958518982
13,20.0,19.0,4933.0,4932.0,0.9961631894111633,0.9999337792396545,0.9960730075836182,0.012516115792095661,0.0009999999,0.992158055305481,0.9959791898727417,0.9961624145507812,0.9959612488746643,0.9961693286895752,34.0,33.0,1183.0,1182.0,0.9728618264198303,0.9911392331123352,0.9724441170692444,0.1043524220585823,0.9449137449264526,0.9720643758773804,0.9728395342826843,0.9720394611358643,0.9728618264198303
14,9.0,8.0,4944.0,4943.0,0.9983844757080078,0.9999644756317139,0.9982782006263733,0.008953683078289032,0.0009999999,0.9965813159942627,0.9982098937034607,0.9983841776847839,0.9981825351715088,0.9983870983123779,33.0,33.0,1183.0,1183.0,0.9728618264198303,0.9912400841712952,0.9728865623474121,0.10479951649904251,0.9457453489303589,0.9728321433067322,0.9728618264198303,0.9728618264198303,0.9728618264198303
