epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,767.0,765.0,5443.0,5441.0,0.932426929473877,0.9171821475028992,0.9253897666931152,0.19476552307605743,0.01,0.8514009118080139,0.9254464507102966,0.8767321705818176,0.8764497637748718,0.9259334206581116,252.0,388.0,860.0,996.0,0.745192289352417,0.8295060396194458,0.7555462718009949,0.9733611941337585,0.49157875776290894,0.7776243686676025,0.7196531891822815,0.7980769276618958,0.6891025900840759
1,186.0,179.0,4732.0,4725.0,0.9633476138114929,0.9937826991081238,0.9629060626029968,0.09886301308870316,0.01,0.9261119961738586,0.9625426530838013,0.9634991884231567,0.962125837802887,0.963676929473877,163.0,210.0,1038.0,1085.0,0.8525640964508057,0.9289426803588867,0.8560432195663452,0.5573437809944153,0.7016667127609253,0.8582614064216614,0.837837815284729,0.8693910241127014,0.8317307829856873
2,154.0,148.0,4763.0,4757.0,0.9692527055740356,0.9957951307296753,0.9693430066108704,0.08279009908437729,0.01,0.938845157623291,0.9688993096351624,0.9698266983032227,0.9686418175697327,0.9699675440788269,203.0,216.0,1032.0,1045.0,0.8309294581413269,0.8859739303588867,0.8331103920936584,1.0416210889816284,0.6644571423530579,0.835529625415802,0.8287073969841003,0.8373397588729858,0.8269230723381042
3,126.0,122.0,4789.0,4785.0,0.9751577973365784,0.9971950650215149,0.9745832085609436,0.06474322080612183,0.01,0.9493210911750793,0.9743504524230957,0.9751375317573547,0.9743432998657227,0.9750135540962219,211.0,216.0,1032.0,1037.0,0.8301281929016113,0.8636841177940369,0.8294867277145386,1.3116179704666138,0.6580498814582825,0.8299452066421509,0.8276137113571167,0.8309294581413269,0.8269230723381042
4,117.0,121.0,4790.0,4794.0,0.9757686853408813,0.997342586517334,0.9758880138397217,0.06366710364818573,0.01,0.951828122138977,0.9763059616088867,0.9753814935684204,0.9761759042739868,0.9754464030265808,97.0,105.0,1143.0,1151.0,0.9198718070983887,0.9579420685768127,0.9201470613479614,0.4315958619117737,0.8381880521774292,0.9201216101646423,0.9164012670516968,0.9222756624221802,0.9158653616905212
5,77.0,80.0,4831.0,4834.0,0.9853390455245972,0.9986646771430969,0.9840770363807678,0.0439101904630661,0.01,0.9682286381721497,0.9844468235969543,0.9837200045585632,0.9843209385871887,0.9837662577629089,135.0,142.0,1106.0,1113.0,0.8878205418586731,0.9271353483200073,0.8892730474472046,0.7752086520195007,0.7781832814216614,0.8914586305618286,0.8868525624275208,0.8918269276618958,0.8862179517745972
6,79.0,85.0,4826.0,4832.0,0.9830991625785828,0.998886227607727,0.9833777546882629,0.04081229120492935,0.01,0.9668022990226746,0.9840143322944641,0.9827130436897278,0.9839136600494385,0.9827516078948975,110.0,120.0,1128.0,1138.0,0.9078525900840759,0.9425612688064575,0.9081719517707825,0.5767768025398254,0.815830409526825,0.9113385081291199,0.9046105146408081,0.9118589758872986,0.9038461446762085
7,69.0,76.0,4835.0,4842.0,0.9865607619285583,0.9983541369438171,0.9853047728538513,0.04290323704481125,0.01,0.9706453680992126,0.9860332608222961,0.9845465421676636,0.9859499335289001,0.9845778942108154,109.0,114.0,1134.0,1139.0,0.9094551205635071,0.9505268931388855,0.9111666679382324,0.5969369411468506,0.821386456489563,0.9116944670677185,0.909018337726593,0.9126602411270142,0.9086538553237915
8,32.0,39.0,4872.0,4879.0,0.9928731322288513,0.9996864795684814,0.9928102493286133,0.021915171295404434,0.0009999999,0.9856261014938354,0.9935122132301331,0.9920699596405029,0.9934840202331543,0.9920860528945923,82.0,84.0,1164.0,1166.0,0.9334936141967773,0.9683875441551208,0.9335653781890869,0.3720608353614807,0.8670490980148315,0.9342091679573059,0.9327999949455261,0.9342948794364929,0.932692289352417
9,33.0,30.0,4881.0,4878.0,0.9934840202331543,0.9998282790184021,0.9935996532440186,0.01771286502480507,0.0009999999,0.987249493598938,0.9933527112007141,0.9938875436782837,0.9932804107666016,0.9939123392105103,63.0,67.0,1181.0,1185.0,0.9487179517745972,0.9759252071380615,0.9485583305358887,0.28896066546440125,0.8958935737609863,0.9482535123825073,0.9464856386184692,0.9495192170143127,0.9463140964508057
10,19.0,22.0,4889.0,4892.0,0.9957239031791687,0.999947726726532,0.9958479404449463,0.011844873428344727,0.0009999999,0.9916953444480896,0.9961440563201904,0.9955229759216309,0.9961311221122742,0.9955357313156128,57.0,57.0,1191.0,1191.0,0.9527243375778198,0.9761641621589661,0.9543384909629822,0.26964375376701355,0.9086999893188477,0.9543480277061462,0.9543269276618958,0.9543269276618958,0.9543269276618958
