epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,1420.0,1103.0,4977.0,4660.0,0.8526209592819214,0.8355278372764587,0.8480535745620728,0.36318662762641907,0.01,0.6984480619430542,0.8490618467330933,0.8086066246032715,0.7664473652839661,0.850806474685669,598.0,598.0,650.0,650.0,0.5208333134651184,0.5571205615997314,0.5208333134651184,0.8137588500976562,0.0416666679084301,0.5208333134651184,0.5208333134651184,0.5208333134651184,0.5208333134651184
1,494.0,479.0,4462.0,4447.0,0.9032584428787231,0.9625443816184998,0.9015267491340637,0.24761810898780823,0.01,0.8035194873809814,0.9005309343338013,0.9027608633041382,0.9000202417373657,0.9031327962875366,598.0,598.0,650.0,650.0,0.5208333134651184,0.5828778147697449,0.5208333134651184,0.8984463810920715,0.0416666679084301,0.5208333134651184,0.5208333134651184,0.5208333134651184,0.5208333134651184
2,429.0,423.0,4518.0,4512.0,0.9137826561927795,0.9728356599807739,0.9134153127670288,0.21049724519252777,0.01,0.8272638320922852,0.9133255481719971,0.9142857193946838,0.9131754636764526,0.9141284823417664,594.0,598.0,650.0,654.0,0.5216346383094788,0.5553757548332214,0.5231631994247437,1.046703815460205,0.04487571120262146,0.5225651860237122,0.5223641991615295,0.5240384340286255,0.5208333134651184
3,372.0,374.0,4567.0,4569.0,0.9245092272758484,0.9780430197715759,0.9245485663414001,0.18845407664775848,0.01,0.849180281162262,0.9247720241546631,0.9243374466896057,0.9247115850448608,0.9243021607398987,596.0,603.0,645.0,652.0,0.5208333134651184,0.5504351854324341,0.5210065841674805,1.2672368288040161,0.039264000952243805,0.5196201801300049,0.5195218920707703,0.5224359035491943,0.5168269276618958
4,335.0,335.0,4606.0,4606.0,0.9326047301292419,0.9823735952377319,0.9321595430374146,0.16974696516990662,0.01,0.8644395470619202,0.9322749972343445,0.9321999549865723,0.9321999549865723,0.9321650266647339,587.0,595.0,653.0,661.0,0.5232371687889099,0.5547086596488953,0.5279831886291504,1.4765185117721558,0.052886962890625,0.5265198349952698,0.5262739062309265,0.5296474099159241,0.5232371687889099
5,303.0,297.0,4644.0,4638.0,0.9398906826972961,0.9860005378723145,0.9391284584999084,0.15051786601543427,0.01,0.8785437941551208,0.9388935565948486,0.9398176074028015,0.9386763572692871,0.9398263096809387,579.0,565.0,683.0,669.0,0.5392628312110901,0.6394792795181274,0.5394279360771179,0.9763301014900208,0.08344750106334686,0.5405440926551819,0.5421394109725952,0.536057710647583,0.5472756624221802
6,269.0,274.0,4667.0,4672.0,0.9451528191566467,0.9885273575782776,0.9452976584434509,0.13671721518039703,0.01,0.8906251192092896,0.9457907676696777,0.9446017146110535,0.9455575942993164,0.9447580575942993,567.0,565.0,683.0,681.0,0.5440705418586731,0.6614968180656433,0.546106219291687,1.1000009775161743,0.09295419603586197,0.5463545322418213,0.5465489625930786,0.5456730723381042,0.5472756624221802
7,250.0,250.0,4691.0,4691.0,0.9489981532096863,0.990877628326416,0.949566662311554,0.1222303956747055,0.01,0.8992496728897095,0.9497095942497253,0.949402928352356,0.949402928352356,0.9495967626571655,554.0,543.0,705.0,694.0,0.5584936141967773,0.6795543432235718,0.5584378242492676,1.1141446828842163,0.12101278454065323,0.5601272583007812,0.5610347390174866,0.5560897588729858,0.5649038553237915
8,197.0,200.0,4741.0,4744.0,0.9601294994354248,0.9935880899429321,0.9599727392196655,0.10095259547233582,0.01,0.920035183429718,0.9603675007820129,0.9595469236373901,0.9601294994354248,0.9596773982048035,387.0,291.0,957.0,861.0,0.7339743375778198,0.8140315413475037,0.7175262570381165,0.5624969601631165,0.45907020568847656,0.712147057056427,0.7473958134651184,0.6899038553237915,0.7668269276618958
9,192.0,198.0,4743.0,4749.0,0.960331916809082,0.9938659071922302,0.9601068496704102,0.09746767580509186,0.01,0.920266330242157,0.9607504606246948,0.9599757194519043,0.9611414670944214,0.9594913721084595,446.0,339.0,909.0,802.0,0.7011218070983887,0.7895863056182861,0.6709950566291809,0.7137767672538757,0.37301990389823914,0.6714604496955872,0.7028921842575073,0.6426281929016113,0.7283653616905212
