FPR,TPR
0.0,0.0
0.0008,0.0
0.0008,0.0032
0.0016,0.0032
0.0016,0.004
0.0024,0.004
0.0024,0.0088
0.0032,0.0088
0.0032,0.012
0.004,0.012
0.004,0.0152
0.0048,0.0152
0.0048,0.0184
0.0056,0.0184
0.0056,0.0264
0.0064,0.0264
0.0064,0.0296
0.0072,0.0296
0.0072,0.0384
0.008,0.0384
0.008,0.04
0.0088,0.04
0.0088,0.0512
0.0096,0.0512
0.0096,0.0536
0.0104,0.0536
0.0104,0.0552
0.012,0.0552
0.012,0.0576
0.0128,0.0576
0.0128,0.0752
0.0144,0.0752
0.0144,0.0824
0.0152,0.0824
0.0152,0.084
0.016,0.084
0.016,0.0848
0.0168,0.0848
0.0168,0.0864
0.0176,0.0864
0.0176,0.0872
0.0184,0.0872
0.0184,0.0928
0.0192,0.0936
0.0192,0.0952
0.02,0.096
0.02,0.1056
0.02,0.1072
0.0216,0.1072
0.0216,0.1096
0.0232,0.1096
0.0232,0.1144
0.024,0.1144
0.024,0.1176
0.0248,0.1176
0.0248,0.1192
0.0256,0.1192
0.0256,0.1208
0.0264,0.1208
0.0264,0.1216
0.0272,0.1216
0.0272,0.1248
0.028,0.1248
0.028,0.1264
0.0288,0.1264
0.0288,0.128
0.0296,0.128
0.0296,0.1296
0.0304,0.1296
0.0304,0.136
0.0312,0.136
0.0312,0.14
0.0328,0.14
0.0328,0.1512
0.0344,0.1512
0.0344,0.1544
0.0376,0.1544
0.0376,0.1552
0.0384,0.1552
0.0384,0.16
0.0392,0.16
0.0392,0.1608
0.04,0.1608
0.04,0.168
0.0416,0.168
0.0416,0.1696
0.0424,0.1696
0.0424,0.1704
0.0432,0.1704
0.0432,0.172
0.044,0.172
0.044,0.1752
0.0456,0.1752
0.0456,0.1768
0.0464,0.1768
0.0464,0.1784
0.0472,0.1784
0.0472,0.18
0.048,0.1808
0.048,0.1824
0.0488,0.1824
0.0488,0.184
0.0496,0.184
0.0496,0.1888
0.0504,0.1888
0.0504,0.1936
0.0512,0.1936
0.0512,0.1976
0.052,0.1976
0.052,0.2048
0.0528,0.2048
0.0528,0.2064
0.0536,0.2064
0.0536,0.2096
0.0552,0.2096
0.0552,0.2104
0.056,0.2104
0.056,0.2112
0.0568,0.2112
0.0568,0.2128
0.0576,0.2128
0.0576,0.2144
0.06,0.2144
0.06,0.216
0.0608,0.216
0.0608,0.22
0.0624,0.22
