folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
11,MobileNetV2,128,0.3,0.3,32,14,0.9954881072044373,0.9944660663604736,0.995077908039093,0.9944853186607361,0.9947962760925293,0.9951165914535522,0.9896111488342285,0.9998331069946289,4852.0,4849.0,27.0,24.0,105.49733996391296,0.980182945728302,0.9809305667877197,0.980182945728302,0.9809451103210449,0.9805577993392944,0.9802290797233582,0.9611626863479614,0.9899864196777344,1286.0,1287.0,25.0,26.0,1.1322853565216064
12,MobileNetV2,128,0.3,0.3,32,15,0.9977669715881348,0.9977678656578064,0.9981729388237,0.9977678656578064,0.9979738593101501,0.9981798529624939,0.9959538578987122,0.9999839663505554,4917.0,4915.0,11.0,9.0,109.5154070854187,0.9775640964508057,0.9775640964508057,0.9775640964508057,0.9775640964508057,0.9775885343551636,0.9775367379188538,0.9551509022712708,0.98932945728302,1220.0,1220.0,28.0,28.0,0.8403003215789795
13,MobileNetV2,128,0.3,0.3,32,23,0.9995954036712646,0.9993933439254761,0.9997977018356323,0.9993951320648193,0.9995999336242676,0.9997983574867249,0.999199628829956,0.9999994039535522,4942.0,4940.0,3.0,1.0,152.41780042648315,0.9777960777282715,0.9777777791023254,0.9769737124443054,0.9777960777282715,0.9774160981178284,0.9769439697265625,0.9548046588897705,0.9929255843162537,1188.0,1189.0,27.0,28.0,1.103449821472168
14,MobileNetV2,128,0.3,0.3,32,18,0.9949960112571716,0.9953935742378235,0.9947958588600159,0.9926353693008423,0.9923316240310669,0.9920973777770996,0.984724223613739,0.999468207359314,4970.0,4973.0,23.0,26.0,126.55942988395691,0.9636824131011963,0.962774932384491,0.9611486196517944,0.962837815284729,0.9617382884025574,0.9616861343383789,0.9240227937698364,0.9873664379119873,1138.0,1140.0,44.0,46.0,1.0581648349761963
15,MobileNetV2,128,0.3,0.3,32,12,0.996314525604248,0.9961081743240356,0.9957002401351929,0.9961192607879639,0.9959147572517395,0.9957598447799683,0.9918793439865112,0.9999344944953918,4863.0,4865.0,19.0,21.0,94.8096570968628,0.965624988079071,0.9663009643554688,0.9632812738418579,0.9664062261581421,0.9647316932678223,0.9635626077651978,0.92975252866745,0.9886301755905151,1233.0,1237.0,43.0,47.0,1.0722723007202148
16,MobileNetV2,128,0.3,0.3,32,11,0.99032062292099,0.9899193644523621,0.9901189804077148,0.9899193644523621,0.9900274276733398,0.9901503324508667,0.9800853133201599,0.9995254278182983,4910.0,4909.0,50.0,49.0,90.63064002990723,0.9621710777282715,0.9629629850387573,0.9621710777282715,0.9629934430122375,0.9625626802444458,0.9622208476066589,0.9251761436462402,0.9847056269645691,1170.0,1171.0,45.0,46.0,0.8382806777954102
17,MobileNetV2,128,0.3,0.3,32,18,0.9995921850204468,0.9995921850204468,0.9995921850204468,0.9995941519737244,0.9995941519737244,0.9995941519737244,0.9991883039474487,0.9999995231628418,4902.0,4902.0,2.0,2.0,125.21551394462585,0.9671875238418579,0.9664324522018433,0.9671875238418579,0.9664062261581421,0.9668028950691223,0.9671875238418579,0.9336055517196655,0.9883401989936829,1238.0,1237.0,43.0,42.0,0.8192744255065918
18,MobileNetV2,128,0.3,0.3,32,4,0.9757028222084045,0.976678729057312,0.9755020141601562,0.9765223860740662,0.9759247899055481,0.9754286408424377,0.9519627094268799,0.9974547624588013,4858.0,4864.0,116.0,122.0,54.44335055351257,0.900337815284729,0.894605815410614,0.9104729890823364,0.8927364945411682,0.9036824107170105,0.906441330909729,0.8034912347793579,0.9636532068252563,1078.0,1057.0,127.0,106.0,0.7837343215942383
19,MobileNetV2,128,0.3,0.3,32,6,0.986205518245697,0.9867973327636719,0.986205518245697,0.9868630766868591,0.986546516418457,0.9863502979278564,0.9731793999671936,0.9992853403091431,4933.0,4936.0,66.0,69.0,65.06316614151001,0.9603040814399719,0.9601694941520691,0.9569256901741028,0.9603040814399719,0.958271324634552,0.9576369524002075,0.9172825217247009,0.9825831055641174,1133.0,1137.0,47.0,51.0,0.797309160232544
20,MobileNetV2,128,0.3,0.3,32,20,1.0,0.9998001456260681,0.9998001456260681,0.999800980091095,0.999800980091095,0.9998070001602173,0.9996079206466675,0.9999999403953552,5003.0,5003.0,1.0,1.0,137.30022954940796,0.9670608043670654,0.9661590456962585,0.9645270109176636,0.9662162065505981,0.9652507901191711,0.964808464050293,0.9307878017425537,0.9805403351783752,1142.0,1144.0,40.0,42.0,0.7839357852935791
21,MobileNetV2,128,0.3,0.3,32,19,0.9995989799499512,0.9995989799499512,0.9995989799499512,0.9995993375778198,0.9995993375778198,0.9995993375778198,0.9991987347602844,0.999981164932251,4985.0,4985.0,2.0,2.0,132.983252286911,0.9611486196517944,0.9618967175483704,0.9594594836235046,0.9619932174682617,0.9605699777603149,0.9598087668418884,0.9215010404586792,0.9803369045257568,1136.0,1139.0,45.0,48.0,1.047541856765747
22,MobileNetV2,128,0.3,0.3,32,7,0.9791122674942017,0.9792798161506653,0.9777063727378845,0.9789558053016663,0.978134036064148,0.9774646162986755,0.9563842415809631,0.9976407289505005,4868.0,4876.0,103.0,111.0,71.7740547657013,0.9788851141929626,0.9788851141929626,0.9788851141929626,0.9788851141929626,0.9788851141929626,0.9788851141929626,0.9577702879905701,0.989132285118103,1159.0,1159.0,25.0,25.0,0.808828592300415
