folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
29,InceptionV3,128,0.3,0.3,32,8,0.9937751293182373,0.9931768178939819,0.9937751293182373,0.9931890964508057,0.9934973120689392,0.9937835931777954,0.9869880676269531,0.9996373057365417,4949.0,4946.0,34.0,31.0,141.555508852005,0.9738175868988037,0.9729957580566406,0.9738175868988037,0.9729729890823364,0.9735056757926941,0.9735996127128601,0.946796715259552,0.9936558604240417,1153.0,1152.0,32.0,31.0,1.5961215496063232
30,InceptionV3,128,0.3,0.3,32,6,0.989182710647583,0.989182710647583,0.989182710647583,0.989182710647583,0.9891793727874756,0.9892069697380066,0.9783833622932434,0.9994847774505615,4938.0,4938.0,54.0,54.0,119.91826868057251,0.9597039222717285,0.9596707820892334,0.9588815569877625,0.9597039222717285,0.9592471122741699,0.9589812755584717,0.918595552444458,0.9890897274017334,1166.0,1167.0,49.0,50.0,1.5170795917510986
31,InceptionV3,128,0.3,0.3,32,9,0.9944000244140625,0.994597852230072,0.9941999912261963,0.9946258068084717,0.9944203495979309,0.9942571520805359,0.9888712763786316,0.9998632669448853,4971.0,4973.0,27.0,29.0,151.4197268486023,0.96875,0.9679595232009888,0.9695945978164673,0.9679054021835327,0.968762993812561,0.9695945978164673,0.9375255703926086,0.9913856983184814,1148.0,1146.0,38.0,36.0,1.5443885326385498
32,InceptionV3,128,0.3,0.3,32,6,0.989342451095581,0.9891479015350342,0.9897446036338806,0.9888899326324463,0.9891947507858276,0.9895022511482239,0.9784011840820312,0.9992619752883911,4922.0,4919.0,54.0,51.0,123.54915690422058,0.9572368264198303,0.9572368264198303,0.9572368264198303,0.9572368264198303,0.9572368264198303,0.9572368264198303,0.9144737124443054,0.9840639233589172,1164.0,1164.0,52.0,52.0,2.0977420806884766
33,InceptionV3,128,0.3,0.3,32,8,0.9900487661361694,0.9902439117431641,0.9894394874572754,0.9902017712593079,0.9897858500480652,0.9894449710845947,0.9796281456947327,0.9993518590927124,4872.0,4876.0,48.0,52.0,139.68026852607727,0.9671474099159241,0.9671474099159241,0.9671474099159241,0.9671474099159241,0.9671474099159241,0.9671474099159241,0.9342948794364929,0.9929817318916321,1207.0,1207.0,41.0,41.0,1.5674245357513428
34,InceptionV3,128,0.3,0.3,32,7,0.9943695664405823,0.9937688708305359,0.9941685199737549,0.9937900900840759,0.9939996004104614,0.9941838383674622,0.987992525100708,0.9998531937599182,4944.0,4942.0,31.0,29.0,132.17661595344543,0.9638158082962036,0.9638158082962036,0.9638158082962036,0.9638158082962036,0.9638158082962036,0.9638158082962036,0.9276315569877625,0.990058183670044,1172.0,1172.0,44.0,44.0,1.547210454940796
35,InceptionV3,128,0.3,0.3,32,5,0.9802618622779846,0.97962886095047,0.9782477617263794,0.9797676205635071,0.979037344455719,0.9785169959068298,0.9582331776618958,0.9979554414749146,4857.0,4864.0,101.0,108.0,112.66784048080444,0.9671052694320679,0.9663106203079224,0.9671052694320679,0.9662829041481018,0.9667003750801086,0.9671052694320679,0.9334006309509277,0.9937239289283752,1176.0,1175.0,41.0,40.0,1.5617053508758545
36,InceptionV3,128,0.3,0.3,32,6,0.989039957523346,0.9888415336608887,0.9892429709434509,0.9888327717781067,0.9890478849411011,0.9892370104789734,0.9780949354171753,0.9994409680366516,4874.0,4872.0,55.0,53.0,120.70288372039795,0.9671474099159241,0.9686998128890991,0.9671474099159241,0.96875,0.9678978323936462,0.9672688245773315,0.9359193444252014,0.9956369996070862,1207.0,1209.0,39.0,41.0,1.5848491191864014
37,InceptionV3,128,0.3,0.3,32,13,0.9982107281684875,0.9984089136123657,0.9980119466781616,0.9984177350997925,0.9982168674468994,0.9980341196060181,0.9964458346366882,0.9999865889549255,5020.0,5022.0,8.0,10.0,192.43687868118286,0.9661458134651184,0.9644713997840881,0.9661458134651184,0.9644097089767456,0.9653044939041138,0.9661178588867188,0.9305809736251831,0.9925513863563538,1113.0,1111.0,41.0,39.0,1.4912803173065186
38,InceptionV3,128,0.3,0.3,32,2,0.9774102568626404,0.9756392240524292,0.9774102568626404,0.9756048321723938,0.9765369296073914,0.9774572849273682,0.95311439037323,0.9960201978683472,4846.0,4837.0,121.0,112.0,83.37848663330078,0.9588815569877625,0.9588815569877625,0.9588815569877625,0.9588815569877625,0.9588815569877625,0.9588815569877625,0.9177631735801697,0.9917464852333069,1166.0,1166.0,50.0,50.0,1.5569310188293457
