epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,465.0,460.0,5844.0,5839.0,0.918789803981781,0.9793432950973511,0.9137967824935913,0.20736388862133026,0.01,0.8276814222335815,0.9129449129104614,0.926972508430481,0.9262372851371765,0.9140127301216125,25.0,26.0,1158.0,1159.0,0.9788851141929626,0.9968929290771484,0.9784952998161316,0.09024704247713089,0.9569368362426758,0.9788306951522827,0.9780590534210205,0.9788851141929626,0.9780405163764954
1,127.0,125.0,4873.0,4871.0,0.9741896986961365,0.9962247610092163,0.9749120473861694,0.0728217214345932,0.01,0.9499444365501404,0.9748373627662659,0.9749799966812134,0.9745898246765137,0.975119411945343,25.0,33.0,1151.0,1159.0,0.9771959185600281,0.9953212738037109,0.9757658243179321,0.08607641607522964,0.9511259198188782,0.9784746170043945,0.9723154306411743,0.9788851141929626,0.9721283912658691
2,91.0,91.0,4907.0,4907.0,0.9825930595397949,0.9983372688293457,0.9810231328010559,0.05013667047023773,0.01,0.9621246457099915,0.981100857257843,0.981792688369751,0.981792688369751,0.9810243844985962,32.0,33.0,1151.0,1152.0,0.9721283912658691,0.9942786693572998,0.9725571870803833,0.08618175983428955,0.9451141357421875,0.9729729890823364,0.9721518754959106,0.9729729890823364,0.9721283912658691
3,47.0,46.0,4952.0,4951.0,0.9905962347984314,0.9996864199638367,0.9907451868057251,0.023730624467134476,0.01,0.9815391302108765,0.9906919598579407,0.9907944798469543,0.9905962347984314,0.9908439517021179,32.0,37.0,1147.0,1152.0,0.9704391956329346,0.9945911169052124,0.9711148142814636,0.08340402692556381,0.9417728781700134,0.9725097417831421,0.9688814282417297,0.9729729890823364,0.96875
4,13.0,13.0,4985.0,4985.0,0.9971988797187805,0.9999819397926331,0.9974091053009033,0.009302085265517235,0.0009999999,0.994836688041687,0.9974305033683777,0.9973989725112915,0.9973989725112915,0.9974124431610107,26.0,28.0,1156.0,1158.0,0.9771959185600281,0.9944652318954468,0.9772983193397522,0.07978310436010361,0.9544315934181213,0.9778716564178467,0.9763912558555603,0.9780405163764954,0.9763513803482056
5,4.0,6.0,4992.0,4994.0,0.9991996884346008,0.999993085861206,0.9990140199661255,0.006271109916269779,0.0009999999,0.9980151653289795,0.9991909861564636,0.9987999796867371,0.9991996884346008,0.9988057613372803,24.0,24.0,1160.0,1160.0,0.9797297120094299,0.9934164881706238,0.9797297120094299,0.0791434720158577,0.9594594836235046,0.9797297120094299,0.9797297120094299,0.9797297120094299,0.9797297120094299
6,8.0,9.0,4989.0,4990.0,0.9983993768692017,0.9998521208763123,0.99744713306427,0.008850022219121456,0.0009999999,0.9948942065238953,0.9975451827049255,0.9981996417045593,0.9983993768692017,0.9973461627960205,24.0,27.0,1157.0,1160.0,0.9788851141929626,0.9929885864257812,0.9785204529762268,0.08450863510370255,0.9569847583770752,0.979673445224762,0.9772535562515259,0.9797297120094299,0.9771959185600281
7,4.0,4.0,4994.0,4994.0,0.9991996884346008,0.9999953508377075,0.9992038011550903,0.005169999320060015,0.0009999999,0.9984076619148254,0.9992038011550903,0.9991996884346008,0.9991996884346008,0.9992038011550903,25.0,25.0,1159.0,1159.0,0.9788851141929626,0.9931603670120239,0.9789109230041504,0.081386037170887,0.957794189453125,0.9788562655448914,0.9788851141929626,0.9788851141929626,0.9788851141929626
8,4.0,3.0,4995.0,4994.0,0.9993997812271118,0.9999985694885254,0.9993017911911011,0.0037051846738904715,0.0009999999,0.9986157417297363,0.9992159008979797,0.9993996620178223,0.9991996884346008,0.9994028806686401,25.0,28.0,1156.0,1159.0,0.9771959185600281,0.9932270646095276,0.9776507019996643,0.0816270038485527,0.9552739858627319,0.9788579344749451,0.9764111042022705,0.9788851141929626,0.9763513803482056
9,3.0,2.0,4996.0,4995.0,0.999599814414978,0.9999995827674866,0.9995008111000061,0.003428433323279023,9.999999e-05,0.9990077614784241,0.9994089007377625,0.9995997548103333,0.9993997812271118,0.9996019005775452,25.0,27.0,1157.0,1159.0,0.9780405163764954,0.9932000637054443,0.9780256748199463,0.08297073841094971,0.9561538696289062,0.9789875149726868,0.977234423160553,0.9788851141929626,0.9771959185600281
10,1.0,2.0,4996.0,4997.0,0.999599814414978,0.9999998807907104,0.9997029900550842,0.0032005722168833017,9.999999e-05,0.9994058609008789,0.999800980091095,0.9995999336242676,0.999799907207489,0.9996019005775452,25.0,24.0,1160.0,1159.0,0.9788851141929626,0.9932122230529785,0.9791263937950134,0.08401483297348022,0.9586169123649597,0.9792435169219971,0.9797126054763794,0.9788851141929626,0.9797297120094299
