FPR,TPR
0.0,0.0
0.0,0.001669449081803005
0.0,0.004173622704507512
0.0,0.009181969949916527
0.0,0.015025041736227046
0.0,0.018363939899833055
0.0,0.02003338898163606
0.0,0.020868113522537562
0.0,0.022537562604340568
0.0,0.025041736227045076
0.0,0.02671118530884808
0.0,0.03005008347245409
0.0,0.03171953255425709
0.0,0.0325542570951586
0.0,0.034223706176961605
0.0,0.03589315525876461
0.0,0.038397328881469114
0.0,0.04340567612687813
0.0,0.045075125208681135
0.0,0.048414023372287146
0.0,0.05008347245409015
0.0,0.06176961602671119
0.0,0.06343906510851419
0.0,0.08263772954924875
0.0,0.08514190317195326
0.0,0.08848080133555926
0.0,0.09015025041736227
0.0,0.09599332220367279
0.0,0.09766277128547579
0.0,0.1010016694490818
0.0,0.10267111853088481
0.0,0.10601001669449082
0.0,0.10767946577629382
0.0,0.11686143572621036
0.0,0.11853088480801335
0.0,0.12353923205342238
0.0,0.12520868113522537
0.0,0.1310517529215359
0.0,0.1327212020033389
0.0,0.14524207011686144
0.0,0.14691151919866444
0.0,0.15776293823038398
0.0,0.15943238731218698
0.0,0.18113522537562604
0.0,0.18280467445742904
0.0,0.2036727879799666
0.0,0.20534223706176963
0.0,0.2337228714524207
0.0008347245409015025,0.2337228714524207
0.0008347245409015025,0.25542570951585974
0.001669449081803005,0.25542570951585974
0.001669449081803005,0.25626043405676124
0.0025041736227045075,0.25626043405676124
0.0025041736227045075,0.2621035058430718
0.00333889816360601,0.2621035058430718
0.00333889816360601,0.2871452420701169
0.004173622704507512,0.2871452420701169
0.004173622704507512,0.31302170283806346
0.005008347245409015,0.31302170283806346
0.005008347245409015,0.31886477462437396
0.005843071786310518,0.31886477462437396
0.005843071786310518,0.328881469115192
0.00667779632721202,0.328881469115192
0.00667779632721202,0.34056761268781305
0.007512520868113523,0.34056761268781305
0.007512520868113523,0.34390651085141904
0.008347245409015025,0.34390651085141904
0.008347245409015025,0.3606010016694491
0.009181969949916527,0.3606010016694491
0.009181969949916527,0.3756260434056761
0.01001669449081803,0.3756260434056761
0.01001669449081803,0.38647746243739567
0.010851419031719533,0.38647746243739567
0.010851419031719533,0.38814691151919867
0.011686143572621035,0.38814691151919867
0.011686143572621035,0.39398998330550916
0.012520868113522538,0.39398998330550916
0.012520868113522538,0.3964941569282137
0.014190317195325543,0.3964941569282137
0.014190317195325543,0.3998330550918197
0.015025041736227046,0.3998330550918197
0.015025041736227046,0.4006677796327212
0.015859766277128547,0.4006677796327212
0.015859766277128547,0.4023372287145242
0.01669449081803005,0.4023372287145242
0.01669449081803005,0.4048414023372287
0.017529215358931552,0.4048414023372287
0.017529215358931552,0.41068447412353926
0.018363939899833055,0.41068447412353926
0.018363939899833055,0.41318864774624375
0.019198664440734557,0.41318864774624375
0.019198664440734557,0.41402337228714525
0.020868113522537562,0.41402337228714525
0.020868113522537562,0.41569282136894825
0.021702838063439065,0.41569282136894825
0.021702838063439065,0.41819699499165275
0.022537562604340568,0.41819699499165275
0.022537562604340568,0.41903171953255425
0.02337228714524207,0.41903171953255425
0.02337228714524207,0.41986644407345575
0.024207011686143573,0.41986644407345575
0.024207011686143573,0.4298831385642738
0.025041736227045076,0.4298831385642738
0.025041736227045076,0.4323873121869783
0.027545909849749584,0.4323873121869783
0.027545909849749584,0.4365609348914858
0.028380634390651086,0.4365609348914858
0.028380634390651086,0.4373956594323873
0.02921535893155259,0.4373956594323873
0.02921535893155259,0.43906510851419034
0.030884808013355594,0.43906510851419034
0.030884808013355594,0.44323873121869783
0.03171953255425709,0.44323873121869783
0.03171953255425709,0.44490818030050083
0.034223706176961605,0.44490818030050083
0.034223706176961605,0.4549248747913189
0.035058430717863104,0.4549248747913189
0.035058430717863104,0.4582637729549249
0.03589315525876461,0.4582637729549249
0.03589315525876461,0.4607679465776294
0.03672787979966611,0.4607679465776294
0.03672787979966611,0.4666110183639399
0.037562604340567615,0.4666110183639399
0.037562604340567615,0.4699499165275459
0.038397328881469114,0.4699499165275459
0.038397328881469114,0.4741235392320534
0.03923205342237062,0.4741235392320534
0.03923205342237062,0.4766277128547579
0.04006677796327212,0.4766277128547579
0.04006677796327212,0.4774624373956594
0.04257095158597663,0.4774624373956594
0.04257095158597663,0.48247078464106846
0.04340567612687813,0.48247078464106846
0.04340567612687813,0.48414023372287146
0.04424040066777963,0.48414023372287146
0.04424040066777963,0.48664440734557596
0.045075125208681135,0.48664440734557596
0.045075125208681135,0.48998330550918195
0.045909849749582635,0.48998330550918195
0.045909849749582635,0.49081803005008345
0.04674457429048414,0.49081803005008345
0.04674457429048414,0.494991652754591
0.04757929883138564,0.494991652754591
0.04757929883138564,0.498330550918197
0.049248747913188645,0.498330550918197
0.049248747913188645,0.5041736227045075
0.05008347245409015,0.5041736227045075
0.05008347245409015,0.508347245409015
0.05091819699499165,0.508347245409015
0.05091819699499165,0.511686143572621
0.05175292153589316,0.511686143572621
0.05175292153589316,0.5150250417362271
0.055926544240400666,0.5150250417362271
0.055926544240400666,0.5250417362270451
0.05676126878130217,0.5250417362270451
0.05676126878130217,0.5267111853088481
0.05759599332220367,0.5267111853088481
0.05759599332220367,0.5300500834724541
0.05843071786310518,0.5300500834724541
0.05843071786310518,0.5317195325542571
0.05926544240400668,0.5317195325542571
0.05926544240400668,0.5375626043405676
0.06010016694490818,0.5375626043405676
0.06010016694490818,0.5383973288814691
0.06176961602671119,0.5383973288814691
0.06176961602671119,0.5450751252086812
0.06260434056761269,0.5450751252086812
0.06260434056761269,0.5459098497495827
0.06343906510851419,0.5459098497495827
0.06343906510851419,0.5492487479131887
0.0642737896494157,0.5492487479131887
0.0642737896494157,0.5517529215358932
0.0651085141903172,0.5517529215358932
0.0651085141903172,0.5559265442404007
0.0659432387312187,0.5559265442404007
0.0659432387312187,0.5651085141903172
0.0667779632721202,0.5651085141903172
0.0667779632721202,0.5684474123539232
0.0676126878130217,0.5684474123539232
0.0676126878130217,0.5717863105175293
0.06844741235392321,0.5717863105175293
0.06844741235392321,0.5751252086811353
0.06928213689482471,0.5751252086811353
0.06928213689482471,0.5767946577629383
0.07011686143572621,0.5767946577629383
0.07011686143572621,0.5801335559265443
0.0709515859766277,0.5801335559265443
0.0709515859766277,0.5901502504173622
0.07262103505843072,0.5901502504173622
0.07262103505843072,0.5976627712854758
0.07345575959933222,0.5976627712854758
0.07345575959933222,0.6026711185308848
0.07429048414023372,0.6026711185308848
0.07429048414023372,0.6060100166944908
0.07512520868113523,0.6060100166944908
0.07512520868113523,0.6076794657762938
0.07595993322203673,0.6076794657762938
0.07595993322203673,0.6126878130217028
0.07679465776293823,0.6126878130217028
0.07679465776293823,0.6176961602671118
0.07762938230383973,0.6176961602671118
0.07762938230383973,0.6185308848080133
0.07846410684474124,0.6185308848080133
0.07846410684474124,0.6235392320534223
