folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
1,ResNet152V2,128,0.3,0.3,32,2,0.9735032320022583,0.9740995764732361,0.973705530166626,0.9739919304847717,0.973638117313385,0.9735851883888245,0.9474796652793884,0.996375322341919,4814.0,4816.0,128.0,130.0,271.50279450416565,0.9712170958518982,0.9712170958518982,0.9712170958518982,0.9712170958518982,0.9712170958518982,0.9712170958518982,0.9424341917037964,0.9928768873214722,1181.0,1181.0,35.0,35.0,4.2504518032073975
2,ResNet152V2,128,0.3,0.3,32,6,0.9975830912590027,0.9973827004432678,0.9977844953536987,0.9973958134651184,0.9975993037223816,0.9978025555610657,0.9952044486999512,0.9999183416366577,4954.0,4952.0,13.0,11.0,405.7848608493805,0.96875,0.9680065512657166,0.9703947305679321,0.9679276347160339,0.9692054390907288,0.9703417420387268,0.9383581280708313,0.9879769086837769,1180.0,1177.0,39.0,36.0,4.938663721084595
3,ResNet152V2,128,0.3,0.3,32,3,0.9804553985595703,0.9800724387168884,0.9810598492622375,0.9801682829856873,0.9806814789772034,0.9812400937080383,0.9614343643188477,0.9983506798744202,4869.0,4864.0,99.0,94.0,307.4993085861206,0.9629934430122375,0.9629018902778625,0.9605262875556946,0.9629934430122375,0.9616875648498535,0.9607227444648743,0.923578143119812,0.9893853068351746,1168.0,1171.0,45.0,48.0,4.251964569091797
4,ResNet152V2,128,0.3,0.3,32,4,0.9851852059364319,0.9851699471473694,0.9841563701629639,0.9851680397987366,0.9846287965774536,0.9842502474784851,0.9693710207939148,0.9984501600265503,4783.0,4788.0,72.0,77.0,336.1366636753082,0.9771341681480408,0.9763899445533752,0.9771341681480408,0.9763719439506531,0.9767588973045349,0.9771341681480408,0.9535176157951355,0.9969336986541748,1282.0,1281.0,31.0,30.0,4.601705074310303
5,ResNet152V2,128,0.3,0.3,32,2,0.9758890867233276,0.9754626154899597,0.9744825959205627,0.9748539328575134,0.9743400812149048,0.9739758372306824,0.9488082528114319,0.9966822862625122,4850.0,4855.0,122.0,127.0,274.19810128211975,0.9603040814399719,0.9603040814399719,0.9603040814399719,0.9603040814399719,0.9601296186447144,0.9606624245643616,0.9206229448318481,0.991108238697052,1137.0,1137.0,47.0,47.0,4.250619173049927
6,ResNet152V2,128,0.3,0.3,32,6,0.9929106831550598,0.9925101399421692,0.9931132197380066,0.9915097951889038,0.9918230772018433,0.9921260476112366,0.983657717704773,0.9992722868919373,4903.0,4900.0,37.0,34.0,405.54127383232117,0.9807692170143127,0.9799839854240417,0.9807692170143127,0.9799679517745972,0.9803747534751892,0.9807692170143127,0.9607493281364441,0.996663510799408,1224.0,1223.0,25.0,24.0,5.006606101989746
7,ResNet152V2,128,0.3,0.3,32,9,0.9973668456077576,0.9975698590278625,0.9977719187736511,0.9975806474685669,0.9976828098297119,0.9978005886077881,0.9953842759132385,0.9999841451644897,4926.0,4925.0,12.0,11.0,502.3596022129059,0.9575320482254028,0.9567307829856873,0.9567307829856873,0.9567307829856873,0.9566161036491394,0.9569735527038574,0.9134787321090698,0.9801046252250671,1194.0,1194.0,54.0,54.0,4.311783790588379
8,ResNet152V2,128,0.3,0.3,32,3,0.97698575258255,0.975203275680542,0.9771894216537476,0.9752435088157654,0.9763068556785583,0.9772523045539856,0.9525966644287109,0.9970870018005371,4798.0,4788.0,122.0,112.0,304.587459564209,0.9789062738418579,0.9781591296195984,0.979687511920929,0.9781249761581421,0.9790865182876587,0.9793346524238586,0.9578254818916321,0.9977868795394897,1254.0,1252.0,28.0,26.0,4.400843620300293
9,ResNet152V2,128,0.3,0.3,32,2,0.9691876769065857,0.9675870537757874,0.9675870537757874,0.9668922424316406,0.9669135808944702,0.9669864773750305,0.9339258670806885,0.9953408241271973,4836.0,4836.0,162.0,162.0,274.0367362499237,0.9780405163764954,0.9780405163764954,0.9780405163764954,0.9780405163764954,0.9780405163764954,0.9780405163764954,0.9560810923576355,0.9934244155883789,1158.0,1158.0,26.0,26.0,4.219672679901123
10,ResNet152V2,128,0.3,0.3,32,7,0.9861862063407898,0.9856172800064087,0.9877877831459045,0.9837446212768555,0.9848716259002686,0.9859080910682678,0.9697171449661255,0.9986243844032288,4934.0,4923.0,72.0,61.0,440.2228810787201,0.9721283912658691,0.9705138802528381,0.9729729890823364,0.9704391956329346,0.9719335436820984,0.9725370407104492,0.9434373378753662,0.9960216879844666,1152.0,1149.0,35.0,32.0,4.266413450241089
11,ResNet152V2,128,0.3,0.3,32,7,0.9920016527175903,0.9922019243240356,0.9915914535522461,0.9922385811805725,0.9919236898422241,0.9916872382164001,0.9839101433753967,0.9993686676025391,4835.0,4838.0,38.0,41.0,435.740234375,0.9740853905677795,0.9740853905677795,0.9740853905677795,0.9740853905677795,0.9740853905677795,0.9740853905677795,0.9481707215309143,0.9884703159332275,1278.0,1278.0,34.0,34.0,4.489643573760986
12,ResNet152V2,128,0.3,0.3,32,8,0.9922858476638794,0.9924888610839844,0.9924888610839844,0.9924919009208679,0.9924946427345276,0.9925034046173096,0.9850016236305237,0.9994834661483765,4889.0,4889.0,37.0,37.0,469.8181583881378,0.9711538553237915,0.9703763127326965,0.9711538553237915,0.9703525900840759,0.970956563949585,0.9707403182983398,0.941506028175354,0.9919419884681702,1212.0,1211.0,37.0,36.0,4.427706241607666
13,ResNet152V2,128,0.3,0.3,32,7,0.9919077754020691,0.991909384727478,0.9921100735664368,0.9919354915618896,0.9920344948768616,0.9921554327011108,0.9840876460075378,0.9995057582855225,4904.0,4903.0,40.0,39.0,438.7815294265747,0.9802631735801697,0.9802631735801697,0.9802631735801697,0.9802631735801697,0.9802629351615906,0.980288028717041,0.9605512022972107,0.9918379783630371,1192.0,1192.0,24.0,24.0,4.322914123535156
14,ResNet152V2,128,0.3,0.3,32,7,0.9891913533210754,0.9893893599510193,0.9891913533210754,0.9894506335258484,0.9893460869789124,0.9892873764038086,0.9787287712097168,0.9995629787445068,4942.0,4943.0,53.0,54.0,441.34731245040894,0.9712837934494019,0.9704391956329346,0.9704391956329346,0.9704391956329346,0.9704383611679077,0.9704886674880981,0.9409278631210327,0.9942969083786011,1149.0,1149.0,35.0,35.0,4.161511421203613
15,ResNet152V2,128,0.3,0.3,32,3,0.9801392555236816,0.980323851108551,0.979320228099823,0.9803921580314636,0.9798498153686523,0.9795058369636536,0.959837794303894,0.9978369474411011,4783.0,4788.0,96.0,101.0,305.207626581192,0.971875011920929,0.971116304397583,0.971875011920929,0.9710937738418579,0.9714903831481934,0.971875011920929,0.9429805874824524,0.9935149550437927,1244.0,1243.0,37.0,36.0,4.506720781326294
16,ResNet152V2,128,0.3,0.3,32,6,0.9911272525787354,0.9913253784179688,0.9909256100654602,0.991330623626709,0.9911286234855652,0.9909571409225464,0.9822880029678345,0.9997156858444214,4914.0,4916.0,43.0,45.0,404.819504737854,0.9769737124443054,0.9753694534301758,0.9769737124443054,0.9753289222717285,0.9761892557144165,0.9769206643104553,0.9523259401321411,0.9963318109512329,1188.0,1186.0,30.0,28.0,4.330502510070801
