folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
15,MobileNetV3Small,128,0.3,0.3,32,1,0.8724406361579895,0.8722530007362366,0.8695741295814514,0.8724673390388489,0.8706679940223694,0.869955837726593,0.7420844435691833,0.9401473999023438,4247.0,4262.0,622.0,637.0,42.81346869468689,0.507031261920929,0.507031261920929,0.507031261920929,0.507031261920929,0.5070312023162842,0.507031261920929,0.01406249962747097,0.6459378004074097,649.0,649.0,631.0,631.0,1.3326590061187744
16,MobileNetV3Small,128,0.3,0.3,32,0,0.8223790526390076,0.7491289377212524,0.7580128312110901,0.8215726017951965,0.8170018196105957,0.8167843818664551,0.6365742087364197,0.8062878251075745,4730.0,4656.0,1584.0,1510.0,36.65644907951355,0.5131579041481018,0.5131579041481018,0.5131579041481018,0.5131579041481018,0.513157844543457,0.5131579041481018,0.02631578966975212,0.6006657481193542,624.0,624.0,592.0,592.0,0.9432845115661621
17,MobileNetV3Small,128,0.3,0.3,32,0,0.8222402334213257,0.7542027235031128,0.7521159052848816,0.8145292401313782,0.8120660185813904,0.812792956829071,0.6261957883834839,0.7600732445716858,4621.0,4638.0,1506.0,1523.0,36.965412616729736,0.518750011920929,0.518750011920929,0.518750011920929,0.518750011920929,0.5187499523162842,0.518750011920929,0.03750000149011612,0.4478009343147278,664.0,664.0,616.0,616.0,0.89817214012146
18,MobileNetV3Small,128,0.3,0.3,32,0,0.8347355723381042,0.7679399251937866,0.7661033272743225,0.8319311141967773,0.8301112651824951,0.8302950859069824,0.6615992784500122,0.8477681279182434,4805.0,4820.0,1452.0,1467.0,35.85637712478638,0.5143581032752991,0.5143581032752991,0.5143581032752991,0.5143581032752991,0.5143580436706543,0.5143581032752991,0.02871621586382389,0.559694766998291,609.0,609.0,575.0,575.0,0.9128687381744385
19,MobileNetV3Small,128,0.3,0.3,32,0,0.812699019908905,0.7626603841781616,0.7277706265449524,0.8109076619148254,0.8112099766731262,0.8113512992858887,0.6228026151657104,0.8086203932762146,4518.0,4802.0,1406.0,1690.0,36.769397497177124,0.525337815284729,0.525337815284729,0.525337815284729,0.525337815284729,0.525337815284729,0.525337815284729,0.05067567527294159,0.5522368550300598,622.0,622.0,562.0,562.0,0.9072375297546387
20,MobileNetV3Small,128,0.3,0.3,32,0,0.8242436051368713,0.7633021473884583,0.7625644207000732,0.8196656107902527,0.818697988986969,0.8196412920951843,0.6388917565345764,0.7725250720977783,4734.0,4740.0,1468.0,1474.0,36.28176712989807,0.5050675868988037,0.5050675868988037,0.5050675868988037,0.5050675868988037,0.5050675272941589,0.5050675868988037,0.010135134682059288,0.5339254140853882,598.0,598.0,586.0,586.0,0.9430174827575684
21,MobileNetV3Small,128,0.3,0.3,32,0,0.8343349099159241,0.7670943737030029,0.7647344470024109,0.8301281929016113,0.8278020024299622,0.8275688290596008,0.6572093963623047,0.7733741402626038,4723.0,4742.0,1434.0,1453.0,37.261754512786865,0.5067567825317383,0.5067567825317383,0.5067567825317383,0.5067567825317383,0.5067567229270935,0.5067567825317383,0.013513513840734959,0.48250284790992737,600.0,600.0,584.0,584.0,1.232776165008545
22,MobileNetV3Small,128,0.3,0.3,32,5,0.9389435648918152,0.9390832185745239,0.9381402134895325,0.939028799533844,0.9385061264038086,0.9381833076477051,0.8771790862083435,0.983581006526947,4671.0,4676.0,303.0,308.0,62.015655279159546,0.5405405163764954,0.7173252105712891,0.1993243247270584,0.9214527010917664,0.3001929223537445,0.5370989441871643,0.17509762942790985,0.5645259022712708,236.0,1091.0,93.0,948.0,0.8686563968658447
23,MobileNetV3Small,128,0.3,0.3,32,0,0.8311713933944702,0.7629112005233765,0.7654655575752258,0.8205581903457642,0.8230367302894592,0.8246806263923645,0.6461946964263916,0.8329651355743408,4801.0,4780.0,1492.0,1471.0,36.466837644577026,0.518750011920929,0.518750011920929,0.518750011920929,0.518750011920929,0.5187499523162842,0.518750011920929,0.03750000149011612,0.5592410564422607,581.0,581.0,539.0,539.0,0.8651003837585449
24,MobileNetV3Small,128,0.3,0.3,32,0,0.8167613744735718,0.7565475106239319,0.75942462682724,0.8094561696052551,0.8125931620597839,0.8128682374954224,0.6242669820785522,0.8185023665428162,4593.0,4570.0,1478.0,1455.0,36.656739234924316,0.5054687261581421,0.5054687261581421,0.5054687261581421,0.5054687261581421,0.5054687261581421,0.5054687261581421,0.010937499813735485,0.4947872757911682,647.0,647.0,633.0,633.0,1.1080057621002197
25,MobileNetV3Small,128,0.3,0.3,32,0,0.8241186141967773,0.7536882758140564,0.7493622303009033,0.8191105723381042,0.8146956562995911,0.8139357566833496,0.6316825151443481,0.7663500905036926,4700.0,4736.0,1536.0,1572.0,37.94340944290161,0.5025337934494019,0.5025337934494019,0.5025337934494019,0.5025337934494019,0.5025337338447571,0.5025337934494019,0.005067567341029644,0.6044265627861023,595.0,595.0,589.0,589.0,1.3101882934570312
26,MobileNetV3Small,128,0.3,0.3,32,0,0.8352822661399841,0.764180064201355,0.7652994990348816,0.8262096643447876,0.8275064826011658,0.8276165127754211,0.6548155546188354,0.8141332268714905,4702.0,4693.0,1451.0,1442.0,36.196826219558716,0.5164473652839661,0.5164473652839661,0.5164473652839661,0.5164473652839661,0.5164473056793213,0.5164473652839661,0.032894738018512726,0.6056303977966309,628.0,628.0,588.0,588.0,0.9458580017089844
27,MobileNetV3Small,128,0.3,0.3,32,6,0.9387795925140381,0.9376612901687622,0.9387795925140381,0.9378955960273743,0.9385201334953308,0.9390957951545715,0.8770588636398315,0.9828183054924011,4723.0,4717.0,314.0,308.0,69.3100049495697,0.6701388955116272,0.5039370059967041,1.0,0.015625,0.6702306270599365,0.3055555522441864,0.047551229596138,0.635701060295105,1152.0,18.0,1134.0,0.0,0.8864672183990479
28,MobileNetV3Small,128,0.3,0.3,32,6,0.9289574027061462,0.9284143447875977,0.9291574954986572,0.9287420511245728,0.9291782379150391,0.9295101165771484,0.8583332300186157,0.9788433313369751,4643.0,4639.0,358.0,354.0,67.38593554496765,0.5777027010917664,0.5131052732467651,0.9755067825317383,0.07432432472705841,0.6725996732711792,0.7243242859840393,0.10668222606182098,0.6017850041389465,1155.0,88.0,1096.0,29.0,0.9402260780334473
29,MobileNetV3Small,128,0.3,0.3,32,0,0.8237179517745972,0.7600195407867432,0.7553432583808899,0.8199118375778198,0.8147873878479004,0.8156125545501709,0.63303142786026,0.8127688765525818,4665.0,4703.0,1473.0,1511.0,36.13356828689575,0.5143581032752991,0.5143581032752991,0.5143581032752991,0.5143581032752991,0.5143580436706543,0.5143581032752991,0.02871621586382389,0.5224217176437378,609.0,609.0,575.0,575.0,0.9047760963439941
30,MobileNetV3Small,128,0.3,0.3,32,0,0.8241186141967773,0.758514940738678,0.7608484625816345,0.815504789352417,0.8176171183586121,0.8192600011825562,0.635389506816864,0.7622714638710022,4699.0,4680.0,1496.0,1477.0,32.71131730079651,0.5172697305679321,0.5172697305679321,0.5172697305679321,0.5172697305679321,0.5172696709632874,0.5172697305679321,0.03453947231173515,0.5106674432754517,629.0,629.0,587.0,587.0,0.8988149166107178
31,MobileNetV3Small,128,0.3,0.3,32,3,0.8980000019073486,0.8978655338287354,0.9002000093460083,0.8957006335258484,0.8976107835769653,0.8983508944511414,0.7947289347648621,0.9625357985496521,4501.0,4488.0,512.0,499.0,52.622466802597046,0.65625,0.0,0.0,1.0,0.0,0.5,0.0,0.6740902662277222,0.0,1184.0,0.0,1184.0,0.8909740447998047
32,MobileNetV3Small,128,0.3,0.3,32,0,0.8225160241127014,0.7913888096809387,0.6726036071777344,0.8129006624221802,0.8160556554794312,0.8178600668907166,0.6319863796234131,0.8039727210998535,4154.0,5081.0,1095.0,2022.0,36.130730390548706,0.5263158082962036,0.5263158082962036,0.5263158082962036,0.5263158082962036,0.5263157486915588,0.5263158082962036,0.05263157933950424,0.5521470308303833,640.0,640.0,576.0,576.0,1.1514825820922852
