folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
1,ResNet50,128,0.3,0.3,32,17,0.933454692363739,0.9343597888946533,0.9328479170799255,0.9344757795333862,0.9336023926734924,0.9330909252166748,0.8674434423446655,0.981086790561676,4612.0,4620.0,324.0,332.0,321.93375515937805,0.9523026347160339,0.9523026347160339,0.9523026347160339,0.9523026347160339,0.9523026347160339,0.9523026347160339,0.9046052694320679,0.9868606328964233,1158.0,1158.0,58.0,58.0,1.9776709079742432
2,ResNet50,128,0.3,0.3,32,7,0.9075528979301453,0.9072954654693604,0.9067472219467163,0.9067708253860474,0.9063934087753296,0.9063563942909241,0.8129801750183105,0.9676014184951782,4502.0,4505.0,460.0,463.0,184.7743890285492,0.9317434430122375,0.933993399143219,0.9309210777282715,0.9342105388641357,0.9324222207069397,0.9312450289726257,0.8651741147041321,0.9738934636116028,1132.0,1136.0,80.0,84.0,1.8693602085113525
3,ResNet50,128,0.3,0.3,32,5,0.9026798009872437,0.901810884475708,0.9030827879905701,0.9022436141967773,0.9030272364616394,0.903519868850708,0.8059347867965698,0.9599213004112244,4482.0,4475.0,488.0,481.0,157.23905301094055,0.9004934430122375,0.9056761264801025,0.8922697305679321,0.9070723652839661,0.8990532755851746,0.8937209248542786,0.7995970845222473,0.9507542848587036,1085.0,1103.0,113.0,131.0,1.8748362064361572
4,ResNet50,128,0.3,0.3,32,10,0.9197530746459961,0.9205107092857361,0.9197530746459961,0.9205533266067505,0.9200961589813232,0.9198867678642273,0.8403574228286743,0.9753882884979248,4470.0,4474.0,386.0,390.0,224.88430309295654,0.9359756112098694,0.9359267950057983,0.9352133870124817,0.9359756112098694,0.9355762600898743,0.9352595806121826,0.8711998462677002,0.9799874424934387,1227.0,1228.0,84.0,85.0,2.031458854675293
5,ResNet50,128,0.3,0.3,32,15,0.9407273530960083,0.9400561451911926,0.9421338438987732,0.9397506713867188,0.9409434199333191,0.9418571591377258,0.8817968368530273,0.9843944311141968,4689.0,4678.0,299.0,288.0,301.9914951324463,0.931587815284729,0.931587815284729,0.931587815284729,0.931587815284729,0.9315877556800842,0.931587815284729,0.8631756901741028,0.9759629368782043,1103.0,1103.0,81.0,81.0,2.1335537433624268
6,ResNet50,128,0.3,0.3,32,15,0.943082869052887,0.9430713057518005,0.9428802728652954,0.9423162937164307,0.9422102570533752,0.9421443939208984,0.8844513893127441,0.9876464009284973,4655.0,4656.0,281.0,282.0,327.53712701797485,0.9366987347602844,0.9372990131378174,0.9342948794364929,0.9375,0.9357321262359619,0.9346591234207153,0.8718347549438477,0.9829730987548828,1166.0,1170.0,78.0,82.0,1.789363145828247
7,ResNet50,128,0.3,0.3,32,8,0.919384241104126,0.9191161394119263,0.9183714985847473,0.9195564389228821,0.9191311001777649,0.9188376069068909,0.8383564352989197,0.9766280055046082,4534.0,4538.0,399.0,403.0,264.01054191589355,0.9142628312110901,0.9136000275611877,0.9150640964508057,0.9134615659713745,0.9143366813659668,0.9149348139762878,0.8285459876060486,0.9711319208145142,1142.0,1140.0,108.0,106.0,2.201207399368286
8,ResNet50,128,0.3,0.3,32,29,0.9401221871376038,0.9395358562469482,0.9399185180664062,0.9394712448120117,0.939694881439209,0.9398652911186218,0.8793808817863464,0.985314130783081,4615.0,4613.0,297.0,295.0,660.0450162887573,0.94140625,0.94140625,0.94140625,0.94140625,0.94140625,0.94140625,0.8828125,0.9819966554641724,1205.0,1205.0,75.0,75.0,2.2156388759613037
9,ResNet50,128,0.3,0.3,32,15,0.9315726161003113,0.931531548500061,0.9309723973274231,0.9302017092704773,0.9298738837242126,0.9297174215316772,0.8598669767379761,0.9821165800094604,4653.0,4656.0,342.0,345.0,407.6024765968323,0.9459459185600281,0.9467455744743347,0.9459459185600281,0.9467905163764954,0.9463615417480469,0.9459714889526367,0.8927492499351501,0.9861558079719543,1120.0,1121.0,63.0,64.0,2.6624386310577393
10,ResNet50,128,0.3,0.3,32,10,0.9321321249008179,0.9315999746322632,0.932532548904419,0.9319267272949219,0.9324582815170288,0.9329532980918884,0.8649569153785706,0.9817866683006287,4658.0,4653.0,342.0,337.0,307.79653429985046,0.9383445978164673,0.939881443977356,0.9375,0.9400337934494019,0.9386930465698242,0.93767911195755,0.8775688409805298,0.9835097789764404,1110.0,1113.0,71.0,74.0,2.253997802734375
