folder,network,DenseNum,DropOut,FreezePercentage,BatchSize,epoch,accuracy,precision,sensitivity,specificity,f1_score,npv,mcc,auc,TP,TN,FP,FN,runtime,val_accuracy,val_precision,val_sensitivity,val_specificity,val_f1_score,val_npv,val_mcc,val_auc,val_TP,val_TN,val_FP,val_FN,val_runtime
23,ResNet50V2,128,0.3,0.3,32,3,0.96857088804245,0.9695049524307251,0.9677801728248596,0.9659329056739807,0.9649810791015625,0.9644160270690918,0.9302246570587158,0.9942046403884888,4896.0,4905.0,154.0,163.0,165.02732181549072,0.9678571224212646,0.9679144620895386,0.9696428775787354,0.9678571224212646,0.9690796732902527,0.9689804315567017,0.9375069737434387,0.9946273565292358,1086.0,1084.0,36.0,34.0,1.8778035640716553
24,ResNet50V2,128,0.3,0.3,32,1,0.9584182500839233,0.9599754810333252,0.9582144021987915,0.9597808122634888,0.958764910697937,0.958315372467041,0.9179055094718933,0.9913869500160217,4701.0,4710.0,196.0,205.0,129.96737456321716,0.965624988079071,0.9648711681365967,0.965624988079071,0.96484375,0.9652644395828247,0.9655746221542358,0.9304790496826172,0.9937731027603149,1236.0,1235.0,45.0,44.0,2.096435070037842
25,ResNet50V2,128,0.3,0.3,32,4,0.9839486479759216,0.983159601688385,0.9839486479759216,0.983106255531311,0.983475387096405,0.9838860630989075,0.9669967293739319,0.9978572726249695,4904.0,4900.0,84.0,80.0,186.225439786911,0.9704391956329346,0.9704641103744507,0.9712837934494019,0.9704391956329346,0.9709459543228149,0.9711202383041382,0.941730797290802,0.9949934482574463,1150.0,1149.0,35.0,34.0,2.375377655029297
26,ResNet50V2,128,0.3,0.3,32,3,0.9812197089195251,0.9812310934066772,0.9818255305290222,0.9811156392097473,0.9814406037330627,0.9817349314689636,0.9628980159759521,0.9981860518455505,4862.0,4859.0,93.0,90.0,163.1381185054779,0.9712170958518982,0.9704190492630005,0.9712170958518982,0.9703947305679321,0.9711233377456665,0.9705841541290283,0.941633939743042,0.9941345453262329,1181.0,1180.0,36.0,35.0,1.9902253150939941
27,ResNet50V2,128,0.3,0.3,32,2,0.9767441749572754,0.9761478900909424,0.9761478900909424,0.9762658476829529,0.9762549996376038,0.9763527512550354,0.9525999426841736,0.9973185062408447,4911.0,4911.0,120.0,120.0,152.31086683273315,0.9592013955116272,0.9583694934844971,0.9592013955116272,0.9583333134651184,0.9589329957962036,0.9589146375656128,0.9175868630409241,0.9868462681770325,1105.0,1104.0,48.0,47.0,2.058284044265747
28,ResNet50V2,128,0.3,0.3,32,2,0.9719831943511963,0.9716113805770874,0.972583532333374,0.9717356562614441,0.9722638726234436,0.9727362394332886,0.9445368051528931,0.9959611296653748,4860.0,4855.0,142.0,137.0,148.53736305236816,0.9670608043670654,0.9662446975708008,0.9670608043670654,0.9662162065505981,0.9666709899902344,0.9670063853263855,0.9332881569862366,0.9933770298957825,1145.0,1144.0,40.0,39.0,1.9345614910125732
29,ResNet50V2,128,0.3,0.3,32,7,0.9915662407875061,0.9915561079978943,0.9903614521026611,0.9913461208343506,0.990738570690155,0.9901801943778992,0.9815144538879395,0.9997738003730774,4932.0,4938.0,42.0,48.0,247.78288531303406,0.9763513803482056,0.9771573543548584,0.9755067825317383,0.9771959185600281,0.9762967824935913,0.9756558537483215,0.9527490735054016,0.9919117093086243,1155.0,1157.0,27.0,29.0,2.2171669006347656
30,ResNet50V2,128,0.3,0.3,32,1,0.9651442170143127,0.9636581540107727,0.9667468070983887,0.9635416865348816,0.965254545211792,0.9666920304298401,0.9304609298706055,0.9935431480407715,4826.0,4810.0,182.0,166.0,132.81055545806885,0.9621710777282715,0.9613168835639954,0.9605262875556946,0.9613487124443054,0.9610560536384583,0.9603060483932495,0.9218994975090027,0.9907198548316956,1168.0,1169.0,47.0,48.0,2.0523135662078857
31,ResNet50V2,128,0.3,0.3,32,5,0.9873999953269958,0.9873999953269958,0.9873999953269958,0.987460196018219,0.987453281879425,0.9875076413154602,0.9749553799629211,0.9981400966644287,4937.0,4937.0,63.0,63.0,206.3397994041443,0.9695945978164673,0.9695689082145691,0.96875,0.9695945978164673,0.9691522121429443,0.9688011407852173,0.9383565783500671,0.9922866821289062,1147.0,1148.0,36.0,37.0,1.919640302658081
32,ResNet50V2,128,0.3,0.3,32,1,0.9698371291160583,0.9666867256164551,0.9686306118965149,0.966454029083252,0.9676838517189026,0.9686980843544006,0.9353219270706177,0.9935697913169861,4817.0,4807.0,166.0,156.0,133.20962715148926,0.9613487124443054,0.962139904499054,0.9613487124443054,0.9621710777282715,0.9617401957511902,0.9613984823226929,0.9235313534736633,0.9915239810943604,1169.0,1170.0,46.0,47.0,2.3854262828826904
