epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,500.0,516.0,5756.0,5772.0,0.9116586446762085,0.9730637669563293,0.9066577553749084,0.23559100925922394,0.01,0.8126504421234131,0.9068554639816284,0.9179389476776123,0.9202806353569031,0.9046474099159241,217.0,222.0,994.0,999.0,0.8174341917037964,0.9010230302810669,0.8197068572044373,0.652320384979248,0.6390900611877441,0.8211830258369446,0.8181818127632141,0.8215460777282715,0.8174341917037964
1,208.0,210.0,4761.0,4763.0,0.9579561352729797,0.9918708205223083,0.9581428170204163,0.11225011944770813,0.01,0.9163740277290344,0.9584164023399353,0.9577719569206238,0.9581573009490967,0.957932710647583,30.0,29.0,1187.0,1186.0,0.9753289222717285,0.9943671822547913,0.9757335782051086,0.08518175780773163,0.9514927268028259,0.9753538370132446,0.9761316776275635,0.9753289222717285,0.9761512875556946
2,144.0,142.0,4829.0,4827.0,0.9712331295013428,0.9960008263587952,0.9711592197418213,0.08070045709609985,0.01,0.9424502849578857,0.9712809324264526,0.9714228510856628,0.9710319638252258,0.971172034740448,54.0,53.0,1163.0,1162.0,0.9564144611358643,0.9857286810874939,0.9559314250946045,0.1446971595287323,0.9120150208473206,0.9557417035102844,0.9563785791397095,0.9555920958518982,0.9564144611358643
3,108.0,113.0,4858.0,4863.0,0.9774693250656128,0.9979696869850159,0.9771130681037903,0.05867687240242958,0.01,0.9542559385299683,0.9776292443275452,0.9772909879684448,0.9782739877700806,0.976598858833313,43.0,43.0,1173.0,1173.0,0.9638158082962036,0.9951778054237366,0.9646632671356201,0.08753427863121033,0.9292995929718018,0.9646100401878357,0.9646381735801697,0.9646381735801697,0.9646381735801697
4,98.0,100.0,4871.0,4873.0,0.9800844788551331,0.9981465339660645,0.9801895022392273,0.05228913947939873,0.01,0.9603773951530457,0.9803658723831177,0.9798914194107056,0.98028564453125,0.9799679517745972,41.0,42.0,1174.0,1175.0,0.9654605388641357,0.9903149008750916,0.9658780097961426,0.11300144344568253,0.9317558407783508,0.9662829041481018,0.9654889106750488,0.9662829041481018,0.9654605388641357
5,80.0,80.0,4891.0,4891.0,0.9841078519821167,0.999154806137085,0.9835972189903259,0.04125065729022026,0.0009999999,0.9672302007675171,0.9836263656616211,0.9839066863059998,0.9839066863059998,0.9835919141769409,36.0,36.0,1180.0,1180.0,0.9703947305679321,0.9942167401313782,0.9703947305679321,0.09628091752529144,0.9407894611358643,0.9703947305679321,0.9703947305679321,0.9703947305679321,0.9703947305679321
6,27.0,29.0,4942.0,4944.0,0.9941661357879639,0.9998538494110107,0.9943938851356506,0.021326594054698944,0.0009999999,0.9887998700141907,0.9946030974388123,0.9941685199737549,0.9945685267448425,0.9941906929016113,38.0,38.0,1178.0,1178.0,0.96875,0.9932588338851929,0.96875,0.10014103353023529,0.9375,0.96875,0.96875,0.96875,0.96875
