epoch,FN,FP,TN,TP,accuracy,auc,f1_score,loss,lr,mcc,npv,precision,recall,specificity,val_FN,val_FP,val_TN,val_TP,val_accuracy,val_auc,val_f1_score,val_loss,val_mcc,val_npv,val_precision,val_recall,val_specificity
0,486.0,490.0,5718.0,5722.0,0.9139636158943176,0.9747292995452881,0.9108881950378418,0.230605348944664,0.01,0.8221274018287659,0.911453902721405,0.9211204051971436,0.9217138886451721,0.9106012582778931,147.0,145.0,1007.0,1005.0,0.8758680820465088,0.8891698718070984,0.8727589845657349,1.5038143396377563,0.7466524839401245,0.873495876789093,0.873913049697876,0.8723958134651184,0.8741319179534912
1,200.0,208.0,4828.0,4836.0,0.9600873589515686,0.989089846611023,0.9593008756637573,0.1242230013012886,0.01,0.9188005328178406,0.9603018164634705,0.9587628841400146,0.9602859616279602,0.9585311412811279,39.0,39.0,1113.0,1113.0,0.9661458134651184,0.9932619333267212,0.9661458134651184,0.10431424528360367,0.9322916865348816,0.9661458134651184,0.9661458134651184,0.9661458134651184,0.9661458134651184
2,165.0,164.0,4872.0,4871.0,0.9674344658851624,0.9942899346351624,0.9674544334411621,0.09186519682407379,0.01,0.9350034594535828,0.9674556255340576,0.9674280285835266,0.9672359228134155,0.967563271522522,43.0,45.0,1107.0,1109.0,0.9618055820465088,0.9917228817939758,0.9618589878082275,0.11116567254066467,0.9236348271369934,0.962589681148529,0.9610052108764648,0.9626736044883728,0.9609375
3,123.0,125.0,4911.0,4913.0,0.9757744073867798,0.9972742795944214,0.974811315536499,0.06669766455888748,0.01,0.9496827125549316,0.9750718474388123,0.9751885533332825,0.975575864315033,0.974617600440979,118.0,125.0,1027.0,1034.0,0.8932291865348816,0.9667498469352722,0.8947916030883789,0.252797931432724,0.7891409397125244,0.8971214294433594,0.8921483755111694,0.8975694179534912,0.8914930820465088
4,145.0,137.0,4899.0,4891.0,0.9718030095100403,0.996044397354126,0.9707693457603455,0.0749044269323349,0.01,0.9416821599006653,0.9701402187347412,0.972752571105957,0.971207320690155,0.9715849757194519,39.0,40.0,1112.0,1113.0,0.9661458134651184,0.992626428604126,0.9657585620880127,0.10873667150735855,0.9314342141151428,0.9660618305206299,0.965307891368866,0.9661458134651184,0.9652777910232544
5,100.0,93.0,4943.0,4936.0,0.9811358451843262,0.9986599087715149,0.9808863401412964,0.04998539388179779,0.0009999999,0.9618818759918213,0.9803277254104614,0.9815072417259216,0.9801429510116577,0.9816060066223145,39.0,41.0,1111.0,1113.0,0.9652777910232544,0.9945548176765442,0.9655181169509888,0.09527986496686935,0.9305674433708191,0.9656698703765869,0.9644713997840881,0.9661458134651184,0.9644097089767456
6,51.0,53.0,4983.0,4985.0,0.989872932434082,0.9994592070579529,0.9897180795669556,0.031104030087590218,0.0009999999,0.9794479608535767,0.9899245500564575,0.9894799590110779,0.989872932434082,0.9895173907279968,41.0,42.0,1110.0,1111.0,0.9644097089767456,0.9944741129875183,0.9640090465545654,0.09436050057411194,0.9279628396034241,0.9643537998199463,0.9635732769966125,0.9644097089767456,0.9635416865348816
